0.0	546376.0
20000.000000000193	915.4255042998888
40000.000000000386	1553.128992540852
60000.00000000058	1323.0232480849165
80000.00000000077	1761.2941843786666
100000.00000000096	997.392665004615
120000.00000000116	1455.2793988251367
140000.00000000134	2499.2797204607805
160000.00000000154	3847.995100583312
180000.00000000175	7533.812482027896
200000.00000000192	366835.251483747
220000.00000000212	7844.195375554332
240000.00000000233	3877.571867528088
260000.0000000025	2875.771747889694
280000.0000000027	1950.573588645118
300000.0000000029	2036.2807662666278
320000.0000000031	1662.1613630658715
340000.00000000326	2018.7156132247285
360000.0000000035	1849.8096056484283
380000.00000000367	2285.0718247598147
400000.00000000384	35686.38986704965
420000.0000000041	663.6775229898609
440000.00000000425	444.4076860319476
460000.0000000044	785.9729783818867
480000.00000000466	869.3742271412711
500000.00000000483	409.1384085312299
520000.000000005	1888.4181093007653
540000.0000000052	1963.8297488146834
560000.0000000054	2892.8659886885903
580000.0000000056	5590.048571079742
600000.0000000058	105993.4231599824
620000.0000000059	7215.821738517801
640000.0000000062	3714.658898910378
660000.0000000064	2546.0121598024675
680000.0000000065	2264.6619723107333
700000.0000000068	1951.5735535325355
720000.000000007	1739.1395046271869
740000.0000000071	1956.0312983034764
760000.0000000073	2285.712603435814
780000.0000000076	3610.743016763464
800000.0000000077	36973.42943379211
820000.0000000079	3079.8268843515707
840000.0000000081	1271.4066859940444
860000.0000000083	851.2462014650208
880000.0000000085	741.2834784359707
900000.0000000087	1045.2952846020246
920000.0000000088	802.9853853041112
940000.0000000091	1269.5153967236347
960000.0000000093	2288.7594250527177
980000.0000000094	4288.896677147354
1000000.0000000097	48841.16796844732
1020000.0000000098	5545.695870605694
1040000.00000001	3114.7289406084615
1060000.0000000102	2335.2836284785276
1080000.0000000105	2134.808209235902
1100000.0000000107	1713.1152615130402
1120000.0000000107	1567.6902143905747
1140000.000000011	2116.95430916255
1160000.0000000112	2773.790861627125
1180000.0000000114	4368.3292901137
1200000.0000000116	37433.925864515026
1220000.0000000119	4885.240657019249
1240000.0000000119	2351.7507331812417
1260000.000000012	1834.9302470151147
1280000.0000000123	1317.034493466953
1300000.0000000126	1209.176365270532
1320000.0000000128	1300.5042695293218
1340000.0000000128	1503.675425362593
1360000.000000013	2131.4479378430105
1380000.0000000133	3229.6664654678525
1400000.0000000135	28765.796036525942
1420000.0000000137	4897.765992109576
1440000.000000014	2570.26109211863
1460000.000000014	1930.7696823408785
1480000.0000000142	1903.0333822590642
1500000.0000000144	1499.7281377294232
1520000.0000000147	2133.6622924936028
1540000.000000015	2458.004411603614
1560000.0000000151	3059.8757694772503
1580000.0000000151	4999.2320323448785
1600000.0000000154	36044.67099794733
1620000.0000000156	7304.840133770036
1640000.0000000158	3375.1002270917015
1660000.000000016	2223.679309408599
1680000.0000000163	2100.9354509094364
1700000.0000000163	1700.8159067762065
1720000.0000000165	1859.0440728340618
1740000.0000000168	1946.5693205434454
1760000.000000017	2377.8890452509845
1780000.0000000172	4192.066787522422
1800000.0000000175	26036.147437813524
1820000.0000000175	5937.042943748491
1840000.0000000177	2666.9327246988505
1860000.000000018	1835.429304659522
1880000.0000000182	1823.977920823039
1900000.0000000184	1279.5295662923622
1920000.0000000186	1721.6175001908505
1940000.0000000186	1955.8428316823433
1960000.0000000189	3045.3966801509787
1980000.000000019	5133.653301378238
2000000.0000000193	31011.71987333355
2020000.0000000196	8961.205044207318
2040000.0000000196	4135.6499866527265
2060000.0000000198	2881.9073187947256
2080000.00000002	2437.1829911151863
2100000.00000002	2556.096387344773
2120000.0000000205	2207.0881851393583
2140000.0000000205	2735.8040837600097
2160000.000000021	3467.022051972948
2180000.000000021	6229.06152509561
2200000.0000000214	31954.2212685481
2220000.0000000214	9581.04678645521
2240000.0000000214	4475.653229077604
2260000.000000022	2728.3602597818945
2280000.000000022	2624.806233754036
2300000.0000000224	1928.5332972814483
2320000.0000000224	2380.5788426899817
2340000.0000000224	2829.6653651327497
2360000.000000023	3542.0632287587086
2380000.000000023	6190.562330686055
2400000.0000000233	30837.252150300297
2420000.0000000233	10665.855605368908
2440000.0000000237	4833.354727829114
2460000.0000000237	3519.1379141908774
2480000.0000000237	2782.0883586123355
2500000.000000024	2587.2272915982358
2520000.000000024	2615.3690521265644
2540000.0000000247	3683.0443109940607
2560000.0000000247	4266.050038812862
2580000.0000000247	7594.249785725923
2600000.000000025	33606.50758427556
2620000.000000025	12014.475709263981
2640000.0000000256	4972.389113527759
2660000.0000000256	3776.545740422136
2680000.0000000256	3327.358739913842
2700000.000000026	2344.891831644016
2720000.000000026	2733.2572488819333
2740000.0000000265	3269.384448797293
2760000.0000000265	3582.701798186919
2780000.000000027	6386.66982541053
2800000.000000027	26221.38588195757
2820000.000000027	10834.52565623579
2840000.0000000275	4198.740913226156
2860000.0000000275	2886.348441813781
2880000.000000028	3054.0136536572663
2900000.000000028	2308.071132404953
2920000.000000028	2160.2514506478665
2940000.0000000284	2360.5026623995695
2960000.0000000284	2753.213362676429
2980000.000000029	5062.246698762178
3000000.000000029	21532.057196694408
3020000.0000000293	9862.750857794075
3040000.0000000293	3772.365899360236
